decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,month,year,day,decade,lat_grid,lon_grid,phylum_enc,class_enc,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,species_richness,TARGET_sighting_density
17.533393,73.520289,1000.0,10,2012,28,2010,17.5,73.5,1,1,3,1,1,0,1,37,138
17.46992,73.824559,1000.0,1,2008,13,2000,17.5,73.8,2,0,2,47,4,3,3,20,50
17.429451,73.749949,1000.0,7,2019,31,2010,17.4,73.7,2,10,23,24,4,3,0,51,505
17.731381,73.815398,1000.0,7,2022,7,2020,17.7,73.8,2,12,8,40,4,3,0,40,210
17.712847,73.789218,1000.0,8,2008,19,2000,17.7,73.8,2,12,23,62,3,0,0,40,105
17.64002,73.653486,29.0,12,2003,10,2000,17.6,73.7,2,10,23,0,4,0,3,7,7
17.57075,73.809281,1000.0,5,2022,3,2020,17.6,73.8,2,10,23,0,4,0,2,37,65
17.418,73.731762,30.0,12,2019,1,2010,17.4,73.7,2,10,23,15,4,3,3,51,503
17.463987,73.85,1000.0,11,2025,7,2020,17.5,73.8,1,2,10,34,4,3,1,20,44
17.398051,73.747047,1000.0,12,1962,7,1960,17.4,73.7,2,0,12,32,4,3,3,51,503
17.405697,73.716614,1500.0,5,2022,13,2020,17.4,73.7,2,0,2,19,4,3,2,51,161
17.702064,73.467149,1000.0,4,2013,6,2010,17.7,73.5,1,8,9,44,4,3,2,7,17
17.528237,73.530569,1000.0,1,2023,7,2020,17.5,73.5,1,1,3,56,0,0,3,37,128
17.349628,73.815134,1000.0,1,2014,23,2010,17.3,73.8,2,12,8,18,6,2,3,4,6
17.344098,73.779901,1000.0,12,2015,7,2010,17.3,73.8,2,0,2,19,4,0,3,4,13
17.438809,73.715774,1500.0,1,2016,28,2010,17.4,73.7,2,10,23,61,4,3,3,51,388
17.524305,73.532063,1000.0,7,2022,20,2020,17.5,73.5,2,12,14,13,4,3,0,37,174
17.545679,73.46487,1000.0,1,2022,20,2020,17.5,73.5,2,10,23,15,4,3,3,37,128
17.41639,73.708796,200.0,4,2016,7,2010,17.4,73.7,2,0,12,32,4,3,2,51,141
17.702115,73.801572,1000.0,1,2021,26,2020,17.7,73.8,2,0,2,47,4,3,3,40,168
17.476423,73.837209,1000.0,5,2022,12,2020,17.5,73.8,1,2,1,53,4,3,2,20,18
17.708021,73.590688,207.0,12,2010,25,2010,17.7,73.6,1,8,9,23,4,0,3,4,5
17.514679,73.541297,1000.0,1,2003,28,2000,17.5,73.5,2,12,18,3,6,2,3,37,128
17.385193,73.606744,30748.0,8,2023,7,2020,17.4,73.6,2,0,2,41,4,0,0,10,7
17.430172,73.842244,1000.0,7,2003,10,2000,17.4,73.8,2,12,8,40,4,3,0,31,94
17.402844,73.715966,30.0,5,1962,19,1960,17.4,73.7,2,10,23,24,4,3,2,51,161
17.721216,73.493276,1000.0,9,2024,2,2020,17.7,73.5,1,8,9,44,4,3,0,7,38
17.443452,73.652884,1000.0,7,1962,29,1960,17.4,73.7,2,12,8,40,4,3,0,51,505
17.460754,73.827758,1000.0,11,2003,7,2000,17.5,73.8,2,12,8,40,6,2,1,20,44
17.420364,73.728106,200.0,1,1952,13,1950,17.4,73.7,2,0,2,6,4,3,3,51,388
17.385237,73.573935,301.0,7,2017,8,2010,17.4,73.6,2,9,16,50,4,0,0,10,20
17.419902,73.724632,200.0,12,2016,13,2010,17.4,73.7,2,0,2,6,4,3,3,51,503
17.38696,73.665494,1000.0,1,2019,31,2010,17.4,73.7,2,9,15,10,4,0,3,51,388
17.667961,73.519194,1000.0,10,2021,20,2020,17.7,73.5,2,12,14,12,6,2,1,7,73
17.71951,73.806337,993.0,8,2022,18,2020,17.7,73.8,2,9,5,11,4,0,0,40,105
17.38324,73.556202,301.0,7,2022,1,2020,17.4,73.6,2,9,16,50,4,0,0,10,20
17.750396,73.751413,229.0,12,2022,29,2020,17.8,73.8,2,9,16,50,4,0,3,9,21
17.410416,73.751968,1000.0,9,2014,28,2010,17.4,73.8,2,9,15,10,4,0,0,31,70
17.758175,73.783291,1000.0,1,2018,10,2010,17.8,73.8,2,10,23,15,4,0,3,9,12
17.709911,73.522695,1000.0,9,2013,28,2010,17.7,73.5,2,12,8,62,6,2,0,7,38
17.463301,73.72949,1000.0,8,2023,17,2020,17.5,73.7,2,10,23,15,4,0,0,15,20
17.549691,73.516574,1000.0,9,2013,27,2010,17.5,73.5,1,1,3,1,1,0,0,37,106
17.422649,73.745194,1500.0,8,2006,28,2000,17.4,73.7,2,10,23,24,4,3,0,51,218
17.713156,73.814378,994.0,5,2015,11,2010,17.7,73.8,2,10,23,65,4,0,2,40,76
17.610971,73.818993,4157.0,10,2014,13,2010,17.6,73.8,2,10,23,15,4,0,1,37,165
17.514938,73.520373,1000.0,10,2025,12,2020,17.5,73.5,2,12,18,3,4,3,1,37,138
17.396813,73.655442,1000.0,7,2004,27,2000,17.4,73.7,2,9,15,10,4,0,0,51,505
17.429804,73.48379,30732.0,1,1957,10,1950,17.4,73.5,2,4,23,16,4,0,3,6,8
17.408366,73.72717,200.0,7,2013,16,2010,17.4,73.7,2,0,2,6,4,3,0,51,505
17.58728,73.835393,5091.0,5,2024,13,2020,17.6,73.8,2,9,7,29,4,0,2,37,65
17.582572,73.827523,509.0,9,2020,9,2020,17.6,73.8,2,10,23,65,5,0,0,37,146
17.344098,73.612193,30748.0,11,2011,3,2010,17.3,73.6,2,0,2,41,4,0,1,1,3
17.560518,73.751179,30732.0,12,2022,13,2020,17.6,73.8,2,0,2,41,4,0,3,37,156
17.39671,73.741923,200.0,8,2020,3,2020,17.4,73.7,2,0,2,41,4,3,0,51,218
17.430946,73.723652,30.0,1,2022,10,2020,17.4,73.7,2,10,23,24,4,3,3,51,388
17.565974,73.49017,1000.0,7,1957,11,1950,17.6,73.5,2,0,2,47,4,3,0,29,74
17.392112,73.702243,200.0,6,2003,18,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.504648,73.53198,1000.0,7,1962,12,1960,17.5,73.5,2,12,8,18,6,2,0,37,174
17.432948,73.723225,100.0,6,2010,9,2010,17.4,73.7,2,0,12,32,4,3,0,51,219
17.441585,73.722404,1000.0,6,1964,25,1960,17.4,73.7,1,8,9,23,4,1,0,51,219
17.425334,73.462216,30732.0,6,1962,27,1960,17.4,73.5,2,4,23,16,4,0,0,6,5
17.470136,73.822885,1000.0,8,2022,7,2020,17.5,73.8,2,12,8,40,6,2,0,20,32
17.738995,73.810237,993.0,1,2024,28,2020,17.7,73.8,2,0,2,6,4,0,3,40,168
17.387634,73.721057,200.0,8,2003,13,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.42744,73.716879,1500.0,7,2015,27,2010,17.4,73.7,2,0,2,47,4,3,0,51,505
17.742874,73.799901,1000.0,3,1989,15,1980,17.7,73.8,2,0,2,19,4,0,2,40,24
17.568545,73.480261,1000.0,1,2024,23,2020,17.6,73.5,2,0,2,19,4,3,3,29,65
17.391314,73.677557,1000.0,7,2024,8,2020,17.4,73.7,2,0,2,47,4,0,0,51,505
17.730962,73.811651,30.0,10,2011,11,2010,17.7,73.8,2,10,23,24,4,3,1,40,200
17.457201,73.848387,30732.0,10,2022,13,2020,17.5,73.8,2,10,23,24,4,0,1,20,41
17.418048,73.711824,1500.0,12,2018,22,2010,17.4,73.7,2,0,2,47,4,3,3,51,503
17.405529,73.730555,200.0,9,1962,12,1960,17.4,73.7,2,0,2,6,4,3,0,51,322
17.709395,73.82481,994.0,10,1957,7,1950,17.7,73.8,2,9,15,10,4,0,1,40,200
17.461995,73.731406,3066.0,11,2014,15,2010,17.5,73.7,2,10,23,0,4,0,1,15,20
17.391269,73.685606,1000.0,7,2015,28,2010,17.4,73.7,2,0,2,47,4,0,0,51,505
17.734052,73.466149,1000.0,7,2024,7,2020,17.7,73.5,1,8,9,44,4,3,0,7,54
17.414475,73.739203,1000.0,12,2013,13,2010,17.4,73.7,2,10,23,15,4,3,3,51,503
17.405484,73.735326,200.0,10,2020,7,2020,17.4,73.7,2,0,2,6,4,3,1,51,383
17.581899,73.836377,1000.0,11,2011,20,2010,17.6,73.8,2,10,23,0,4,0,1,37,124
17.552801,73.698303,235.0,10,2024,22,2020,17.6,73.7,2,0,2,19,4,0,1,7,5
17.510789,73.843081,30732.0,7,2014,7,2010,17.5,73.8,2,10,23,63,4,0,0,20,57
17.353258,73.613729,30748.0,6,2022,8,2020,17.4,73.6,2,0,2,41,4,0,0,10,18
17.429955,73.746463,1000.0,11,2003,28,2000,17.4,73.7,2,10,23,24,4,3,1,51,307
17.403247,73.73765,1500.0,12,2006,19,2000,17.4,73.7,2,0,2,19,4,3,3,51,503
17.723742,73.81664,1000.0,7,2003,7,2000,17.7,73.8,2,10,23,24,4,3,0,40,210
17.573814,73.825622,4151.0,6,2023,8,2020,17.6,73.8,1,8,9,23,4,0,0,37,86
17.594677,73.85,63.0,6,2019,31,2010,17.6,73.8,2,9,15,10,4,0,0,37,86
17.458094,73.717785,1000.0,12,2023,7,2020,17.5,73.7,2,10,23,65,4,0,3,15,31
17.707431,73.767865,1000.0,7,1961,12,1960,17.7,73.8,2,10,23,0,4,0,0,40,210
17.384437,73.726898,200.0,7,2010,27,2010,17.4,73.7,2,0,2,6,4,3,0,51,505
17.684382,73.523942,1000.0,12,2012,20,2010,17.7,73.5,2,12,8,40,6,2,3,7,53
17.438135,73.745676,1000.0,12,2024,1,2020,17.4,73.7,2,0,2,47,4,0,3,51,503
17.387303,73.72864,200.0,12,2024,23,2020,17.4,73.7,2,0,2,6,4,3,3,51,503
17.413848,73.744565,30.0,12,2016,13,2010,17.4,73.7,2,10,23,15,4,3,3,51,503
17.730533,73.842217,993.0,12,2019,6,2010,17.7,73.8,2,10,23,15,4,0,3,40,174
17.598542,73.85,261.0,3,2015,6,2010,17.6,73.8,2,9,15,10,4,0,2,37,35
17.741163,73.810615,1000.0,5,2008,27,2000,17.7,73.8,2,10,23,24,4,3,2,40,76
17.73215,73.824029,378.0,7,2014,12,2010,17.7,73.8,1,8,9,23,4,0,0,40,210
17.711434,73.710613,122.0,11,2021,18,2020,17.7,73.7,1,1,3,1,4,0,1,8,13
17.465228,73.815081,1000.0,5,2014,17,2010,17.5,73.8,2,12,8,40,6,2,2,20,18
17.407258,73.551443,2220.0,1,2012,8,2010,17.4,73.6,2,9,16,50,4,0,3,10,15
17.682048,73.714827,298.0,11,2007,12,2000,17.7,73.7,2,10,23,49,4,0,1,8,13
17.424766,73.748944,1000.0,7,2022,12,2020,17.4,73.7,2,0,2,6,4,0,0,51,505
17.713883,73.85,1000.0,11,2005,18,2000,17.7,73.8,2,10,23,63,5,0,1,40,127
17.411938,73.734891,1500.0,5,2012,27,2010,17.4,73.7,2,10,23,63,4,3,2,51,161
17.66948,73.716436,298.0,9,1965,27,1960,17.7,73.7,2,10,23,49,4,0,0,8,19
17.521019,73.698341,134.0,12,2016,1,2010,17.5,73.7,2,10,23,0,4,0,3,15,31
17.716041,73.827881,1000.0,10,2003,10,2000,17.7,73.8,4,12,11,4,1,1,1,40,200
17.424603,73.742313,1000.0,12,2019,27,2010,17.4,73.7,2,0,2,19,4,1,3,51,503
17.433814,73.72476,1000.0,9,2012,17,2010,17.4,73.7,1,8,9,23,4,1,0,51,322
17.463384,73.474346,1000.0,5,2022,29,2020,17.5,73.5,1,1,3,48,4,0,2,37,64
17.708279,73.827631,993.0,8,2016,29,2010,17.7,73.8,2,9,6,9,4,0,0,40,105
17.432005,73.734558,1500.0,9,2011,7,2010,17.4,73.7,2,10,23,24,4,3,0,51,322
17.48023,73.812535,30732.0,11,2011,17,2010,17.5,73.8,2,10,23,24,4,0,1,20,44
17.736977,73.498209,1000.0,5,1989,29,1980,17.7,73.5,1,8,9,44,4,3,2,7,23
17.575369,73.824205,4157.0,3,2015,3,2010,17.6,73.8,2,10,23,15,4,0,2,37,35
17.396029,73.714587,30.0,10,2018,20,2010,17.4,73.7,2,10,23,24,4,3,1,51,383
17.512766,73.822301,1000.0,11,2003,7,2000,17.5,73.8,2,10,23,15,4,0,1,20,44
17.46891,73.708354,312.0,9,2024,28,2020,17.5,73.7,2,10,23,15,0,0,0,15,25
17.566556,73.844312,1000.0,11,2008,10,2000,17.6,73.8,2,10,23,24,4,3,1,37,124
17.409907,73.730001,1500.0,7,2008,27,2000,17.4,73.7,2,0,2,6,4,3,0,51,505
17.724415,73.805528,993.0,12,2014,27,2010,17.7,73.8,2,9,6,9,4,0,3,40,174
17.546687,73.46589,1000.0,1,2003,21,2000,17.5,73.5,2,0,2,6,4,3,3,37,128
17.736061,73.844971,1000.0,12,2016,25,2010,17.7,73.8,2,10,23,63,5,0,3,40,174
17.358229,73.734572,1000.0,10,2013,27,2010,17.4,73.7,1,1,3,35,4,0,1,51,383
17.418949,73.731658,1000.0,12,1953,29,1950,17.4,73.7,2,0,12,32,4,3,3,51,503
17.691295,73.839377,1000.0,12,2012,17,2010,17.7,73.8,2,0,2,47,4,3,3,40,174
17.436346,73.688368,312.0,5,1962,3,1960,17.4,73.7,2,9,6,66,4,0,2,51,161
17.708674,73.814391,3152.0,9,2019,13,2010,17.7,73.8,2,10,23,65,5,0,0,40,181
17.402791,73.745068,1500.0,5,2014,20,2010,17.4,73.7,2,0,2,19,4,3,2,51,161
17.548817,73.836636,1000.0,1,1989,19,1980,17.5,73.8,2,10,23,15,4,0,3,20,50
17.703851,73.809134,1000.0,12,2016,13,2010,17.7,73.8,2,9,6,9,4,0,3,40,174
17.591223,73.486116,221.0,8,2022,7,2020,17.6,73.5,2,11,23,59,4,0,0,29,37
17.424737,73.743011,100.0,8,1953,11,1950,17.4,73.7,2,0,12,32,4,3,0,51,218
17.717224,73.823211,1000.0,9,1962,25,1960,17.7,73.8,2,12,8,40,6,2,0,40,181
17.410417,73.734334,1000.0,9,2025,3,2020,17.4,73.7,2,0,12,32,4,3,0,51,322
17.575735,73.845226,1000.0,7,2024,1,2020,17.6,73.8,2,10,23,0,4,0,0,37,179
17.42189,73.707585,200.0,1,1975,7,1970,17.4,73.7,2,0,2,6,4,3,3,51,388
17.552151,73.52247,1000.0,9,2024,22,2020,17.6,73.5,1,1,3,56,0,0,0,29,60
17.717439,73.800746,100.0,10,2007,2,2000,17.7,73.8,1,1,3,35,1,0,1,40,200
17.424517,73.715238,1000.0,10,2013,18,2010,17.4,73.7,2,10,23,24,4,1,1,51,383
17.434089,73.730682,1500.0,11,2016,19,2010,17.4,73.7,2,0,2,19,4,3,1,51,307
17.570715,73.821736,1000.0,1,2011,7,2010,17.6,73.8,2,10,23,24,1,1,3,37,127
17.568468,73.485691,1000.0,11,2005,18,2000,17.6,73.5,2,0,2,6,4,3,1,29,58
17.490718,73.83665,1000.0,1,2010,27,2010,17.5,73.8,2,10,23,15,4,0,3,20,50
17.722351,73.693476,122.0,12,1962,29,1960,17.7,73.7,2,10,23,49,4,0,3,8,29
17.420401,73.717237,200.0,6,1989,10,1980,17.4,73.7,2,0,2,6,4,3,0,51,219
17.399322,73.731649,200.0,5,2008,20,2000,17.4,73.7,2,0,2,6,4,3,2,51,161
17.598391,73.85,204.0,8,2014,19,2010,17.6,73.8,1,8,9,23,4,0,0,37,96
17.70686,73.813157,15.0,3,2019,13,2010,17.7,73.8,2,0,2,45,4,0,2,40,24
17.413762,73.730796,1500.0,10,2024,12,2020,17.4,73.7,2,0,2,45,4,3,1,51,383
17.388888,73.669832,1000.0,11,2016,1,2010,17.4,73.7,2,9,15,10,4,0,1,51,307
17.461905,73.84143,1000.0,11,2013,31,2010,17.5,73.8,1,2,1,53,4,3,1,20,44
17.418021,73.825763,2597.0,7,2018,9,2010,17.4,73.8,2,9,6,9,4,0,0,31,94
17.554618,73.495555,1000.0,9,2024,25,2020,17.6,73.5,2,10,23,63,4,3,0,29,60
17.404073,73.656285,31.0,7,2021,27,2020,17.4,73.7,2,10,23,15,4,0,0,51,505
17.773442,73.750621,229.0,12,2013,10,2010,17.8,73.8,2,9,16,50,4,0,3,9,21
17.379649,73.752571,3.06,12,2013,13,2010,17.4,73.8,2,9,16,50,4,3,3,31,88
17.758445,73.74228,229.0,12,2019,29,2010,17.8,73.7,2,9,16,50,4,0,3,7,21
17.439316,73.746312,1000.0,7,1962,7,1960,17.4,73.7,2,0,2,47,4,0,0,51,505
17.514734,73.51133,1000.0,8,2017,23,2010,17.5,73.5,1,1,3,17,0,0,0,37,84
17.565578,73.84228,1000.0,8,2004,13,2000,17.6,73.8,2,10,23,0,4,0,0,37,96
17.530418,73.518113,1000.0,9,2003,11,2000,17.5,73.5,1,1,3,1,1,0,0,37,106
17.592804,73.828665,1000.0,4,2015,7,2010,17.6,73.8,2,10,23,0,4,0,2,37,56
17.386629,73.736981,200.0,9,2022,7,2020,17.4,73.7,2,0,2,6,4,3,0,51,322
17.403503,73.749178,1000.0,5,2025,12,2020,17.4,73.7,2,10,23,24,4,1,2,51,161
17.708911,73.796429,100.0,10,2024,6,2020,17.7,73.8,1,1,3,35,1,0,1,40,200
17.535886,73.665166,235.0,12,2008,2,2000,17.5,73.7,2,0,2,19,4,0,3,15,31
17.586873,73.834943,667.0,3,1962,1,1960,17.6,73.8,2,10,23,0,4,0,2,37,35
17.386684,73.716328,200.0,9,2021,24,2020,17.4,73.7,2,0,2,6,4,3,0,51,322
17.42125,73.711527,1500.0,1,2016,27,2010,17.4,73.7,2,0,2,47,4,3,3,51,388
17.402422,73.711235,200.0,6,1962,8,1960,17.4,73.7,2,0,2,6,4,3,0,51,219
17.71937,73.792895,8.0,11,2013,3,2010,17.7,73.8,2,0,2,45,4,0,1,40,127
17.737408,73.830208,30.0,7,2008,13,2000,17.7,73.8,2,10,23,24,4,3,0,40,210
17.716898,73.575641,207.0,11,1962,18,1960,17.7,73.6,1,8,9,23,4,0,1,4,5
17.397155,73.731265,100.0,9,2015,7,2010,17.4,73.7,2,0,12,32,4,3,0,51,322
17.376837,73.697401,1000.0,11,1962,19,1960,17.4,73.7,2,9,15,10,4,3,1,51,307
17.551562,73.52342,1000.0,6,1962,5,1960,17.6,73.5,1,1,3,17,0,0,0,29,37
17.424703,73.744533,1500.0,1,1962,7,1960,17.4,73.7,2,0,2,19,4,3,3,51,388
17.446655,73.70207,312.0,10,2015,20,2010,17.4,73.7,2,10,23,15,4,0,1,51,383
17.517395,73.55692,1000.0,5,2018,12,2010,17.5,73.6,2,12,8,18,6,2,2,13,7
17.586223,73.824039,4157.0,5,1989,17,1980,17.6,73.8,2,10,23,15,4,0,2,37,65
17.607316,73.821133,4151.0,12,1962,18,1960,17.6,73.8,2,9,6,9,4,0,3,37,156
17.715573,73.80762,30.0,10,2022,21,2020,17.7,73.8,2,10,23,24,4,3,1,40,200
17.707341,73.805705,1000.0,10,2008,8,2000,17.7,73.8,2,0,2,19,1,0,1,40,200
17.728824,73.840337,993.0,1,2005,23,2000,17.7,73.8,1,1,17,7,4,0,3,40,168
17.404701,73.723023,1500.0,10,2015,8,2010,17.4,73.7,2,0,2,47,4,3,1,51,383
17.405123,73.678463,1000.0,8,2003,28,2000,17.4,73.7,2,0,2,47,4,0,0,51,218
17.402277,73.711856,1500.0,1,1962,3,1960,17.4,73.7,2,0,2,47,4,3,3,51,388
17.72221,73.808417,30.0,7,2025,7,2020,17.7,73.8,2,10,23,24,4,3,0,40,210
17.54437,73.532523,1000.0,12,2003,1,2000,17.5,73.5,1,1,3,17,0,0,3,37,145
17.423271,73.753823,1000.0,6,2013,2,2010,17.4,73.8,2,0,12,32,4,3,0,31,39
17.445079,73.541854,1000.0,10,2003,7,2000,17.4,73.5,5,5,20,52,4,3,1,6,10
17.65615,73.66611,29.0,10,2024,20,2020,17.7,73.7,2,10,23,65,4,0,1,8,15
17.458669,73.715264,312.0,4,2024,1,2020,17.5,73.7,2,9,6,66,4,0,2,15,10
17.735544,73.820156,378.0,10,2014,7,2010,17.7,73.8,1,8,9,23,4,0,1,40,200
17.430824,73.74457,3066.0,5,1997,26,1990,17.4,73.7,2,10,23,0,4,0,2,51,161
17.722032,73.840917,1944.0,10,2016,20,2010,17.7,73.8,2,0,2,19,4,0,1,40,200
17.432675,73.73698,1500.0,5,2024,2,2020,17.4,73.7,2,0,2,19,4,3,2,51,161
17.571017,73.485024,1000.0,5,2003,17,2000,17.6,73.5,2,0,2,19,4,3,2,29,34
17.405983,73.58541,1000.0,12,2010,10,2010,17.4,73.6,5,5,20,52,0,3,3,10,18
17.731893,73.837764,3777.0,9,2008,8,2000,17.7,73.8,2,10,23,63,5,0,0,40,181
17.722202,73.81599,1000.0,12,1952,26,1950,17.7,73.8,2,12,8,40,6,2,3,40,174
17.555749,73.679328,30732.0,8,2022,20,2020,17.6,73.7,2,9,5,58,4,0,0,7,3
17.439337,73.733585,1000.0,5,2023,12,2020,17.4,73.7,2,0,2,41,4,3,2,51,161
17.773345,73.808291,1000.0,7,2024,27,2020,17.8,73.8,2,12,8,40,6,2,0,9,19
17.42149,73.745912,1000.0,12,2016,7,2010,17.4,73.7,2,0,12,32,4,3,3,51,503
17.721134,73.795356,1000.0,11,2022,7,2020,17.7,73.8,2,12,8,40,4,3,1,40,127
17.723388,73.49335,1000.0,6,2012,17,2010,17.7,73.5,1,8,9,44,4,3,0,7,29
17.74857,73.796778,1000.0,10,2022,17,2020,17.7,73.8,2,0,2,19,4,0,1,40,200
17.571084,73.474504,1000.0,11,1962,7,1960,17.6,73.5,2,0,2,19,4,3,1,29,58
17.616402,73.806124,976.0,12,2003,18,2000,17.6,73.8,2,10,23,0,4,0,3,37,156
17.42066,73.743313,1500.0,11,2015,27,2010,17.4,73.7,2,0,2,6,4,3,1,51,307
17.411483,73.741526,200.0,7,1953,8,1950,17.4,73.7,2,0,2,6,4,3,0,51,505
17.362812,73.773057,1000.0,12,1975,28,1970,17.4,73.8,2,0,2,19,4,0,3,31,88
17.547853,73.483882,1000.0,12,2017,19,2010,17.5,73.5,2,0,2,6,4,3,3,37,145
17.580158,73.825982,4151.0,1,1957,1,1950,17.6,73.8,6,12,23,62,1,0,3,37,127
17.482658,73.793193,30732.0,3,2016,18,2010,17.5,73.8,2,9,5,5,4,0,2,20,15
17.403879,73.652217,1000.0,12,2011,30,2010,17.4,73.7,2,9,15,10,4,0,3,51,503
17.708923,73.471859,1000.0,7,2024,1,2020,17.7,73.5,1,8,9,44,4,3,0,7,54
17.7439,73.817803,994.0,10,2025,23,2020,17.7,73.8,2,10,23,49,4,0,1,40,200
17.768921,73.731491,209.0,4,2019,1,2010,17.8,73.7,2,9,16,50,4,0,2,7,8
17.694886,73.524372,1000.0,12,2015,22,2010,17.7,73.5,2,12,14,12,6,2,3,7,53
17.676588,73.526028,1000.0,12,1962,21,1960,17.7,73.5,2,12,8,14,4,3,3,7,53
17.732639,73.816738,1000.0,5,2023,31,2020,17.7,73.8,2,12,8,40,6,2,2,40,76
17.419186,73.671346,1000.0,9,1962,28,1960,17.4,73.7,2,12,8,40,6,2,0,51,322
17.408437,73.668411,30732.0,7,2014,28,2010,17.4,73.7,2,0,2,46,4,0,0,51,505
17.556489,73.497685,1000.0,7,2024,19,2020,17.6,73.5,2,0,2,6,4,0,0,29,74
17.374111,73.703438,1000.0,9,2023,14,2020,17.4,73.7,2,12,18,51,4,3,0,51,322
17.705759,73.784135,8.0,5,2011,13,2010,17.7,73.8,2,10,23,65,4,0,2,40,76
17.60633,73.833479,976.0,6,2022,7,2020,17.6,73.8,2,10,23,0,4,0,0,37,86
17.374662,73.735372,1000.0,1,2025,20,2020,17.4,73.7,2,12,8,40,6,2,3,51,388
17.61154,73.498041,221.0,1,2025,23,2020,17.6,73.5,2,11,23,59,4,0,3,29,65
17.43774,73.717674,15.0,7,2022,3,2020,17.4,73.7,2,10,23,15,4,0,0,51,505
17.393373,73.713225,200.0,4,2017,7,2010,17.4,73.7,2,0,2,6,4,3,2,51,141
17.729769,73.804105,100.0,12,1962,26,1960,17.7,73.8,1,1,3,35,1,0,3,40,174
17.593936,73.815406,4157.0,7,2007,13,2000,17.6,73.8,2,10,23,15,4,0,0,37,179
17.483042,73.490133,122.0,11,2020,11,2020,17.5,73.5,2,0,2,6,4,0,1,37,114
17.606113,73.85,1000.0,12,2010,7,2010,17.6,73.8,2,0,2,47,4,3,3,37,156
17.441854,73.699544,312.0,6,2017,23,2010,17.4,73.7,2,9,6,22,4,0,0,51,219
17.416577,73.720502,1500.0,6,2012,6,2010,17.4,73.7,2,0,2,19,4,3,0,51,219
17.427207,73.711443,100.0,8,2013,6,2010,17.4,73.7,2,0,12,32,4,3,0,51,218
17.686056,73.583407,207.0,9,2020,7,2020,17.7,73.6,1,8,9,23,4,0,0,4,4
17.713232,73.795613,1000.0,10,2022,24,2020,17.7,73.8,2,12,8,40,6,2,1,40,200
17.483435,73.486147,1000.0,8,2017,29,2010,17.5,73.5,5,5,20,52,1,3,0,37,84
17.598012,73.85,1000.0,11,2019,26,2010,17.6,73.8,2,0,2,47,4,3,1,37,124
17.41984,73.702926,200.0,10,2025,7,2020,17.4,73.7,2,0,2,6,4,3,1,51,383
17.437842,73.831418,1000.0,10,2013,14,2010,17.4,73.8,2,0,2,37,4,0,1,31,55
17.735564,73.820408,1000.0,10,1962,28,1960,17.7,73.8,2,10,23,63,4,0,1,40,200
17.555683,73.479013,1000.0,6,1962,31,1960,17.6,73.5,2,0,2,19,4,3,0,29,37
17.515013,73.501496,50000.0,4,2008,29,2000,17.5,73.5,1,1,3,1,0,0,2,37,57
17.403178,73.733726,200.0,12,2015,9,2010,17.4,73.7,2,0,12,32,4,3,3,51,503
17.414495,73.812439,2053.0,4,2024,11,2020,17.4,73.8,2,10,23,15,4,0,2,31,27
17.551305,73.490375,1000.0,12,2025,18,2020,17.6,73.5,2,0,2,19,4,3,3,29,64
17.396189,73.729884,1000.0,10,1914,27,1910,17.4,73.7,2,0,12,32,4,3,1,51,383
17.572543,73.840709,4151.0,6,2023,10,2020,17.6,73.8,1,2,13,60,4,0,0,37,86
17.46708,73.825486,1000.0,9,2012,17,2010,17.5,73.8,1,2,13,60,4,3,0,20,58
17.423854,73.741319,1000.0,9,2022,25,2020,17.4,73.7,2,0,2,47,4,0,0,51,322
17.402919,73.689741,1000.0,7,2016,3,2010,17.4,73.7,2,0,2,46,4,3,0,51,505
17.420777,73.744804,1000.0,11,2013,5,2010,17.4,73.7,2,10,23,24,4,3,1,51,307
17.408981,73.747762,1000.0,8,2014,1,2010,17.4,73.7,2,0,2,47,4,0,0,51,218
17.583591,73.81176,4157.0,6,1962,20,1960,17.6,73.8,2,10,23,15,4,0,0,37,86
17.771229,73.839197,1000.0,6,2024,10,2020,17.8,73.8,2,12,8,40,4,3,0,9,8
17.515704,73.518295,1000.0,11,2016,26,2010,17.5,73.5,1,1,3,1,1,0,1,37,114
17.439469,73.670772,1000.0,9,2024,20,2020,17.4,73.7,2,12,8,40,6,2,0,51,322
17.345729,73.814678,1000.0,4,2025,2,2020,17.3,73.8,2,12,8,40,4,3,2,4,7
17.395859,73.735846,200.0,9,2014,19,2010,17.4,73.7,2,10,23,24,4,3,0,51,322
17.492364,73.462702,122.0,1,1962,10,1960,17.5,73.5,2,0,2,6,4,0,3,37,128
17.439673,73.466638,30732.0,4,2020,13,2020,17.4,73.5,2,4,23,16,4,0,2,6,3
17.441729,73.811157,1000.0,12,1954,8,1950,17.4,73.8,2,0,2,19,4,0,3,31,88
17.476611,73.793692,30732.0,8,2015,1,2010,17.5,73.8,2,9,5,5,4,0,0,20,32
17.433847,73.843415,1000.0,1,1993,17,1990,17.4,73.8,2,12,8,40,4,3,3,31,50
17.437356,73.697485,312.0,10,2024,5,2020,17.4,73.7,2,9,6,66,4,0,1,51,383
17.57968,73.830535,500.0,12,2022,1,2020,17.6,73.8,2,10,23,0,4,0,3,37,156
